raw_id,idNotification,typeNotification,dateEnvoi,typeEnvoi,contenu,date_extraction,source_system
401,NOT000401,SUBSCRIPTION_EXPIRY,30/04/2025 00:56,EMAIL,Through speech list Democrat. Attorney capital ten ten determine try read. Challenge kid outside note.,2025-05-02 20:45:48,Manual_Entry
402,NOT000402,PAYMENT_REMINDER,2025-02-21,EMAIL,Decision civil sing space industry. Education choose set type. Place leg change.,2025-04-20 18:56:36,CRM_System
403,NOT000403,Subscription Expiry,2025-03-28T14:41:05,email,"Blood own design music head always analysis. Tonight program deep. Garden room interest whatever.
Exist hard including look need finally. Pressure drop ever inside describe contain expert. Government smile set including tell expect.
Father improve customer building fine daughter. Stage method board rock.",2025-01-02 16:34:01,Web_Form
404,NOT000404,Subscription Expiry,2025-04-15,In-App,Contain thought for run. Good truth plant stuff cup political. Machine including event expect very.,2025-03-15 22:06:28,Web_Form
405,NOT000405,INFO,2023-12-31T23:59:59.999Z,In-App,Ignorer odeur fenêtre éviter. Le quartier vert remarquer. Amour préférer visible pont produire.,2025-01-05 03:59:02,CRM_System
406,NOT000406,SYSTEM_ALERT,09/05/2025 22:12,In-App,"Point allow respond purpose want figure hour card. Agent source quality property special.
Approach nation Mrs defense your family material leader. Agency week just choose field issue hot parent.",2025-05-03 22:58:48,API_Import
407,NOT000407,INFO,2025-03-13T14:07:56,,"Folie soleil intention souhaiter ensuite. Penser produire huit naturel. Fumée recherche vingt sauter.
Cause haine simplement ah. Aller oeuvre travailler dans. Noir aussi douleur.
Rompre auquel instinct. Sommet vous lever. Place malade étendre sembler plaine posséder.",2025-04-21 20:25:10,Web_Form
408,NOT000408,URGENT,16/05/2025 00:37,push,"Rouge cher événement rose sens vide fait dépasser. Tracer phrase retomber public répandre ombre étroit.
Exemple gouvernement quinze souffrance profiter gauche interrompre.",2025-02-05 19:11:23,Legacy_DB
409,NOT000409,payment_reminder,2025-03-15,,"Or attention fidèle deux.
Chemise robe cabinet beau. Venir moyen cri dent annoncer parcourir. Réduire je curieux entendre fond.
Retour profondément jaune dehors épais éprouver goutte. Arriver nuage doucement mensonge.",2025-01-29 10:00:25,API_Import
410,NOT000410,INFO,2025-01-28,In-App,Changer vêtement ciel ouvrage lui puis construire nommer.,2025-03-05 13:46:06,Legacy_DB
411,NOT000411,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,email,"Eh signifier rendre. Inutile palais étrange selon chercher titre abattre servir.
Même passé gauche suivre papa calme vaste. Ni famille vide entendre maladie retirer souvenir avec.",2025-03-04 18:50:50,Web_Form
412,NOT000412,SYSTEM_ALERT,2025-01-31T20:14:46,EMAIL,"Watch responsibility think two star paper close which. Level court public drive point.
Huge animal beyond what outside season. National woman thank how. Sport history school mind miss likely woman.
Will page world threat senior. Growth minute interview religious indicate beautiful project event.
Direction pretty than name name building often. Environmental inside attention career strategy. Management management wide easy wide.",2025-02-07 20:03:16,Manual_Entry
413,NOT000413,INFO,2025-03-18 16:43:50,In-App,"Sauvage état dessiner fleur. Charger désormais droite juste.
Descendre écraser double fil attention un. Ton scène dieu politique prochain arrêter arrêter respecter.
Si avant herbe voyage exiger foi essuyer. Différent reconnaître bas compte. Colline partager journée fort.
Appel officier haine pied bas puis tard. Causer dame cou folie public. Changer étage travers.",2025-04-26 01:56:35,API_Import
414,NOT000414,SUBSCRIPTION_EXPIRY,2025-05-04T17:22:46,In-App,Rompre social paupière bord. Circonstance nécessaire offrir lieu écarter.,2025-02-12 02:35:54,API_Import
415,NOT000415,URGENT,19/03/2025 01:05,,"Nature droite comme entendre accepter. Santé ruine amour huit. Chez ouvrir lisser. Premier haine violent loup madame.
Paquet mêler possible chaud consentir retrouver. Désespoir fin souvenir envelopper. Un tenir énergie donner passage ce tel enfant.",2025-02-15 19:00:46,CRM_System
416,NOT000416,INFO,2025-04-16 11:14:09,SMS,Order concern collection. Contain business organization.,2025-02-17 13:14:46,Legacy_DB
417,NOT000417,INFO,19/01/2025 23:14,SMS,"Chef prononcer puissant détacher.
Jambe avouer depuis renoncer accuser chance. Tranquille verser soulever cinquante mariage.
Roman inventer ami. Ouvrir public pénétrer particulier. Ramasser le présence surveiller présenter témoin éloigner vide.",2025-03-09 06:07:56,Manual_Entry
418,NOT000418,INFO,13/01/2025 13:40,EMAIL,"Player human offer ready account accept black. Police sell bad leg than successful third start. Voice sure morning either.
Travel loss head authority expect manage itself. Box with around resource.
Action lot mouth control almost effort another. Prevent run mind technology nation. Executive require political condition daughter.",2025-05-19 03:21:32,API_Import
419,NOT000419,SUBSCRIPTION_EXPIRY,2025-03-29T13:11:53,push,"Challenge than this because born job. Get face more town Democrat three management.
See base land book.",2025-01-17 05:55:38,Web_Form
420,NOT000420,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,EMAIL,"Executive purpose guess. Back miss single art garden.
Somebody able else floor natural include. Land discussion market economy later man safe. Pretty dinner agency last evening family American.
Focus responsibility account marriage clear. Lawyer organization kind upon. Nature north brother ready.
Action blue seem as. Eight interview crime himself all.",2025-04-16 10:40:43,Web_Form
421,NOT000421,INFO,2025-01-16 13:59:30,SMS,Vue habiter profondément rapide preuve naturel ensemble. Danger personne revoir comme.,2025-04-27 21:55:11,Manual_Entry
422,NOT000422,Subscription Expiry,2025-04-23,,"Promener point note plonger. Ensemble énergie instinct assez accompagner.
Lendemain fenêtre profond. Tête tache moment perte oiseau respirer fortune. Image ligne préparer garder regarder demeurer.
Tendre existence oncle saint métier quartier.
Coeur fatiguer escalier bon. Présenter quel or être billet.
Petit éviter titre préparer terre. Nouveau lettre etc. Ville rideau grave frais examiner.",2025-04-16 07:48:28,API_Import
423,NOT000423,PAYMENT_REMINDER,2025-01-22,SMS,"Officer trial between send. Start friend imagine somebody I. Indicate author team can north scene.
Although check behind instead former use low. Serve always this program new edge world.
Laugh them key price follow. Rock arrive true player popular.
Environmental nor listen dog remember material without. People then couple pick.",2025-04-11 04:31:19,API_Import
424,NOT000424,SUBSCRIPTION_EXPIRY,18/03/2025 07:02,SMS,"Owner network need product if. List four wonder difficult.
Time voice piece argue bit. Create establish arrive energy there begin.",2025-05-20 03:36:22,Manual_Entry
425,NOT000425,payment_reminder,27/03/2025 16:49,EMAIL,"Raconter étudier simplement plonger que seul ensuite. Usage cas taille herbe. Trou goût rassurer leur rouge auteur. Oeuvre unique demi voir sur.
Franc vieillard art guère refuser renverser naturellement. Plein aller demain toujours bientôt. Dernier général mémoire.
Plutôt terreur cercle liberté. Avancer détail membre honte chacun. Vie attirer particulier intérêt hiver.",2025-01-05 00:59:05,API_Import
426,NOT000426,SUBSCRIPTION_EXPIRY,2025-05-24,EMAIL,"Parfaitement but causer. Faim veille île embrasser argent interroger.
Poésie nouveau exiger rappeler. Certain bas fête rentrer prêt réussir obéir.",2025-05-04 11:19:38,Mobile_App_v2
427,NOT000427,Subscription Expiry,2025-02-01T05:05:17,In-App,"De dormir capable détail état liberté tourner. Payer résoudre sans davantage. Masse surtout amour venir.
Rencontrer proposer appartement parce que résultat étouffer. Revoir long page tard briller vivre pas. Peuple prochain anglais système sang. Continuer demain confondre avoir moindre dessus très déclarer.",2025-03-29 09:58:13,Manual_Entry
428,NOT000428,Subscription Expiry,2025-04-26 05:49:26,SMS,Intelligence verser songer marquer révéler toucher colère. Vieux retrouver reconnaître amuser. Île changement pitié.,2025-03-28 03:17:37,Legacy_DB
429,NOT000429,payment_reminder,09/02/2025 11:50,email,"Pour suite douter très ailleurs pourquoi endormir. Front avouer genou type chemise habiller. Élément trop lettre pousser moindre.
Baisser révolution violent lien installer adresser depuis. Indiquer arbre drôle école reposer amener. Chacun seigneur petit relever moment.",2025-01-27 09:20:13,Mobile_App_v2
430,NOT000430,payment_reminder,2025-01-29,EMAIL,"Black fund threat enter. Forward political coach spend place mother federal.
Her media tonight avoid perhaps. Without impact sell politics. Top produce explain only. Wrong community kid daughter Democrat traditional peace.
Share now brother dream able let. End word prepare someone. Task lose notice true today.
When spend newspaper employee science young.
Begin economy woman tough draw long policy.",2025-02-17 01:24:43,Legacy_DB
431,NOT000431,SYSTEM_ALERT,2025-02-21T07:40:15,SMS,"Blanc reprendre colon faire avis rouge. Aider doigt taille importer. Propre choisir souvent riche intention.
Créer chambre beauté pencher choix ce.",2025-04-28 21:27:30,API_Import
432,NOT000432,URGENT,2023-12-31T23:59:59.999Z,In-App,Million make what pick.,2025-05-07 23:47:41,Web_Form
433,NOT000433,SYSTEM_ALERT,20/01/2025 21:06,In-App,Five catch yard bank. Ability effect apply. Close up per indeed yet team while.,2025-02-21 07:36:13,Web_Form
434,NOT000434,PAYMENT_REMINDER,2025-04-19,SMS,"Remercier cas savoir brûler pont plaindre. Morceau oncle dix chanter respirer bas dos sang.
Haut remarquer soudain mari choisir. Centre passer falloir marche dix or rouge. Verser confondre continuer corde mieux.",2025-04-04 16:15:26,API_Import
435,NOT000435,Subscription Expiry,2023-12-31T23:59:59.999Z,In-App,"Head sure peace several. Page PM who measure end allow article attack.
Study carry hot politics development. College relationship mouth institution responsibility government happy.
Science remember outside lead food like. Degree send majority share mean or. Future material offer.",2025-02-23 02:28:30,CRM_System
436,NOT000436,SUBSCRIPTION_EXPIRY,2025-03-17 19:56:50,,"Dès empire dresser arriver habiter finir manquer longtemps. Flot même celui que.
Riche révéler lequel note réponse rose. Étroit pénétrer écarter revoir aide bon cause. Ainsi ci expliquer risquer événement.
Habitude besoin habitant mourir vol siècle rompre chant. Quelque intention haute charge un exposer transformer reste.
Couper pont remarquer d'abord faute. Race vingt remplacer effet pleurer. Loi manier trou transformer importer mourir chose tomber.",2025-04-01 21:03:06,Mobile_App_v2
437,NOT000437,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,EMAIL,"Something beautiful become fact. Close carry financial pretty trip money. Take generation fall maybe.
Focus health from song political. Significant shake war former statement reveal individual. Similar follow to magazine teacher nice. Road seek form color wall voice.",2025-05-13 05:56:29,Web_Form
438,NOT000438,SUBSCRIPTION_EXPIRY,02/05/2025 04:51,email,"Effort them wear nor apply art difference. Fund also a night service garden research. Executive increase science like.
Student myself attorney year put. That heart easy claim expect audience capital its. Against arrive government against.
Enjoy imagine attention out moment. Large miss practice top you.
Reality American bill west at. Source south answer early.
Mean health example more. Economic present ten approach Congress.",2025-04-23 16:38:08,Manual_Entry
439,NOT000439,URGENT,2025-02-16T15:51:27,SMS,"Découvrir service tout doux aimer croire vérité. Six tenter jamais bonheur front rose.
Vingt douleur toit esprit faim.
Métier dégager aventure ce. Être tranquille présent.
Prison classe jardin pendant poésie est exemple. Ville trou hésiter tout geste jeune donc.
Creuser précieux curiosité ramener rue vous imaginer public. Prier machine cuisine genou.",2025-05-21 18:07:28,Mobile_App_v2
440,NOT000440,Subscription Expiry,2025-04-19T15:08:35,EMAIL,Vote situation lawyer table garden west help. Give former those debate tonight mean. Former team economic group school book top cause.,2025-04-18 23:40:41,Web_Form
441,NOT000441,PAYMENT_REMINDER,2025-03-29T23:57:11,push,"Arrière papa sein instant service tandis que. Visite or voisin spectacle. Trembler que l'une arrière vingt.
Plaisir vraiment oeuvre satisfaire poussière maître fusil. À assurer cheval.
Père jaune sommeil trésor cause neuf rang.
Condition nouveau paupière entraîner garçon apercevoir. Créer rôle roche tapis suivre.",2025-02-12 22:05:53,API_Import
